id,path
13248,41 206 95 42 42 58 42 23 12
17224,22 2 3 42 4 164 12
8756,57 96 36 86 87 36 37 38 39 5
4736,136 81 2 2 18 3 5
2577,22 2 3 42 42 42 51
2677,6 45 46 16 17 7 8 9 69 12
22593,32 2 2 2 2 3 4 42 184 31
9074,41 49 42 66 106 42 42 42 42 12
16471,57 2 2 3 51
16920,41 49 42 42 200
9298,6 45 2 2 2 2 129 82 47
10561,163 3 42 58 42 42 42 58 42 239
12604,138 3 42 4 42 4 5
20952,118 2 2 18 2 3 42 5
16439,57 2 2 2 3 4 59
3524,57 174 29 90 101 29 90 13
8730,6 45 46 128 42 249
10513,141 2 197 42 42 58 42 42 12
637,6 2 2 2 18 114 5
12324,175 2 3 42 66 106 42 12
18834,41 49 42 42 205
9409,175 2 3 42 66 106 60 23 12
4462,217 3 42 147 159 42 77 97 98
3490,57 174 29 90 101 29 99 5
4561,32 2 2 2 2 2 18 114 5
18070,108 114 58 42 42 4 42 77 78
6735,224 226 227 228 101 29 83 20 21
5769,175 158 159 42 4 42 104
9381,6 45 2 112 113 93 20
11516,209 2 18 2 3 42 58 42 42 12
8796,208 2 50 2 112 206 95 42 42 51
7431,24 82 106 265 13
11599,65 73 2 2 112 206 95 42 42 153
15545,175 2 3 42 66 106 42 51
6898,22 2 2 3 42 58 42 77 97 98
6692,145 226 227 228 101 29 83 20 21
2567,24 73 2 49 42 12
21329,64 3 42 58 42 4 42 42 23 12
10394,64 3 42 58 42 148
13335,48 154 36 89 29 146 58 42 12
5657,48 174 95 12
15433,6 45 2 112 206 95 42 42 148
5850,48 2 18 79 36 86 87 251 252 59
18187,6 105 42 66 106 42 143
17131,64 3 42 58 42 132
11872,6 2 2 2 2 18 2 129 82 47
14159,209 2 2 2 2 112 113 93 20 21
12291,41 50 2 2 18 96 36 86 88 13
290,24 87 36 89 29 90 101 29 30 20
4776,57 174 29 90 101 29 99 59
17734,6 2 2 2 3 4 42 77 97 98
3433,65 87 36 114 29 90 31
9596,142 2 2 3 42 42 42 23 12
21570,120 121 81 2 2 3 42 23 12
13765,155 2 2 18 3 148
21629,22 2 18 2 3 42 147 159 42 51
17070,155 2 3 4 59
2439,6 2 3 4 42 66 106 42 12
15663,209 2 2 2 2 3 42 42 4 5
9585,120 121 81 2 129 82 106 42 4 5
13856,212 2 2 18 96 36 89 29 99 5
6402,24 25 26 27 28 29 146 122 123
984,65 87 36 114 29 90 13
17602,41 82 106 42 4 42 58 42 77 78
21412,145 129 73 2 49 42 4 5
4959,68 2 18 2 3 52
932,57 25 26 27 28 29 102 20 21
2934,6 45 46 129 82 106 42 4 5
11787,22 2 50 2 49 42 4 42 23 12
8548,6 2 3 4 42 66 106 42 51
12258,64 154 36 86 87 36 89 29 99 5
19765,6 45 2 2 2 3 4 42 42 200
18609,41 50 2 129 82 106 42 132
21378,145 129 73 2 49 42 4 59
22730,6 67 16 17 7 8 181 21
8306,57 174 29 90 101 29 99 100
9379,53 54 79 36 37 38 39 13
7315,6 112 206 95 42 4 42 77 97 98
2866,175 156 2 18 71 20 21
21356,145 129 73 2 49 42 4 47
19538,138 2 2 18 55 36 89 29 99 151
6218,6 45 2 2 2 3 4 42 42 210
12130,163 2 2 112 113 93 20 21
11,6 35 36 37 38 39 40
11468,209 2 2 129 82 47
862,6 45 2 2 2 3 4 42 42 104
5213,48 50 2 2 3 4 42 202 59
10610,120 121 81 2 2 2 18 71 20 21
3295,54 55 36 89 29 99 59
22398,57 50 2 2 18 2 2 3 42 12
3167,169 154 36 89 29 83 20 21
9352,6 2 103 42 58 42 12
3703,217 3 42 58 42 42 42 23 12
14484,6 105 42 66 106 42 51
13518,57 50 2 2 18 2 2 3 42 5
15501,6 45 2 50 2 3 42 77 97 98
11039,24 260 231 228 101 29 146 52
14,1 2 3 4 42 12
19967,41 156 2 129 82 106 60 23 12
18549,6 45 2 129 82 106 42 42 42 12
4349,41 73 15 25 5
202,1 2 2 2 18 19 20 21
5695,1 2 3 4 42 5
2958,54 55 36 37 38 56 25 13
10775,155 2 50 2 18 96 36 86 88 13
2890,6 2 49 42 147 159 42 42 51
10392,6 105 42 66 106 42 12
5648,6 129 73 112 154 36 86 88 13
13446,48 50 2 2 3 4 42 202 12
19935,6 45 2 2 2 3 4 42 42 153
19731,22 2 2 2 3 4 42 58 42 12
460,54 55 36 89 29 99 5
3941,155 2 2 18 3 5
6836,142 2 2 2 2 3 42 59
11303,48 50 2 2 3 4 42 202 5
9203,6 2 2 3 4 42 202 59
17793,175 2 197 42 42 4 42 42 51
4920,175 2 2 50 2 18 71 20 21
8301,6 2 157 156 2 2 18 2 3 51
749,138 2 2 18 55 36 89 29 99 59
5818,175 158 159 42 4 42 51
10322,6 2 2 3 4 42 202 12
11326,64 3 42 58 42 166
8310,183 2 49 42 184 42 66 13
4364,41 73 15 25 31
19252,6 45 2 2 2 3 4 42 42 51
20956,22 2 129 73 2 18 3 5
929,22 2 2 112 113 93 20 21
15356,175 158 159 42 42 42 42 12
12883,65 73 2 3 52
